customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,join_year,join_month,join_day,join_weekday,annual_income_missing,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,annual_income_log,debt_to_income_ratio,spending_to_income_ratio
CUST1098,0.22727272727272724,0,East,3.0,Salaried,0.09275266296042965,0.06313012945566479,0.5257142857142856,0.0,0.9829351535836177,0.7399857786205263,2018-10-26,0,2018,10,26,Friday,0,False,False,True,False,0.08869989169305069,0.6806287543743893,0.0073998577862052625
CUST1099,0.3636363636363636,1,West,2.0,Self-Employed,0.04972508531658348,0.03693408105245617,0.48857142857142843,0.28571428571428575,0.4266211604095563,0.7565773880066368,2022-10-03,0,2022,10,3,Monday,0,False,True,False,False,0.04852830637965761,0.7427655642480826,0.0075657738800663675
CUST1100,0.15909090909090912,1,West,1.0,Self-Employed,0.0667872313495542,0.04359692443597937,0.5397142857142856,0.28571428571428575,0.22525597269624575,0.6052382081061863,2019-10-08,0,2019,10,8,Tuesday,0,False,False,True,False,0.06465154414043801,0.652773345368963,0.006052382081061863
CUST1101,0.5062747035573122,0,North,3.0,Unemployed,0.07528396496439271,0.10660137531734734,0.6042857142857142,0.14285714285714285,0.0989761092150171,0.1621237260014221,2025-08-02,1,2025,8,2,Saturday,0,False,True,False,False,0.07258478015249392,1.4159904485339863,0.001621237260014221
CUST1102,0.7727272727272727,0,South,3.0,Salaried,0.07070754917911565,0.030909741058249382,0.48285714285714276,0.28571428571428575,0.38566552901023887,0.7973453424982224,2019-09-30,0,2019,9,30,Monday,0,False,False,False,True,0.0683196908522118,0.4371490939383168,0.007973453424982225
CUST1103,0.7272727272727273,1,East,3.0,Unemployed,0.07070754917911565,0.05718342829015821,0.6999999999999998,0.4285714285714286,0.6928327645051193,0.7194832898791182,2024-04-05,0,2024,4,5,Friday,0,False,True,False,False,0.0683196908522118,0.8087315845908013,0.007194832898791182
CUST1104,0.09090909090909083,0,North,0.0,Self-Employed,0.049039424345013856,0.05606839755759612,0.5585714285714285,0.14285714285714285,0.09556313993174059,0.08082484000948092,2024-11-16,1,2024,11,16,Saturday,0,False,False,False,True,0.04787491149632791,1.143333110175404,0.0008082484000948093
CUST1105,0.9318181818181818,1,South,2.0,Salaried,0.07070754917911565,0.04448835455330393,0.527142857142857,0.28571428571428575,0.4436860068259385,0.46124674093387064,2024-11-05,0,2024,11,5,Tuesday,0,False,False,False,True,0.0683196908522118,0.6291881852757544,0.0046124674093387065
CUST1106,0.8636363636363635,1,North,3.0,Self-Employed,0.09729598576057154,0.06701264867787926,0.5942857142857142,0.4285714285714286,0.6279863481228669,0.16935292723394169,2020-02-23,0,2020,2,23,Sunday,0,False,True,False,False,0.09284895871991931,0.6887503955485451,0.001693529272339417
CUST1107,0.5062747035573122,1,West,1.0,Salaried,0.12400777179662564,0.06906869307224557,0.7628571428571427,0.28571428571428575,0.8600682593856654,0.3340839061388955,2020-06-15,0,2020,6,15,Monday,0,True,False,False,False,0.11690066585740419,0.5569706807208755,0.003340839061388955
CUST1108,0.6136363636363636,1,South,2.0,Salaried,0.03280019225007316,0.02769891235183143,0.5742857142857142,0.4285714285714286,0.9726962457337883,0.01232519554396777,2019-01-06,1,2019,1,6,Sunday,0,False,False,False,False,0.03227374669481087,0.844474085415449,0.0001232519554396777
CUST1109,0.1363636363636363,2,North,1.0,Salaried,0.03875313091979719,0.055737766791308256,0.6714285714285713,0.28571428571428575,0.20819112627986347,0.3973690447973454,2019-05-02,1,2019,5,2,Thursday,0,False,False,True,False,0.038021081305526866,1.4382777718440913,0.0039736904479734545
CUST1110,0.18181818181818182,0,North,2.0,Salaried,0.06400041733970616,0.023425611833960316,0.687142857142857,0.28571428571428575,0.0068259385665528916,0.5479971557241053,2023-07-31,0,2023,7,31,Monday,0,False,False,False,False,0.06203578315594165,0.3660227980955205,0.005479971557241054
CUST1111,0.15909090909090912,1,East,1.0,Salaried,0.07070754917911565,0.0744960666628008,0.6585714285714285,0.14285714285714285,0.2286689419795222,0.6181559611282295,2024-01-22,0,2024,1,22,Monday,0,False,False,True,False,0.0683196908522118,1.0535800989804938,0.006181559611282294
CUST1112,0.25,0,North,0.0,Salaried,0.09004508223667575,0.0577886095843299,0.7414285714285713,0.8571428571428572,0.08191126279863481,0.6624792604882674,2021-09-22,0,2021,9,22,Wednesday,0,False,False,True,False,0.08621905523591855,0.6417741885385536,0.006624792604882674
CUST1113,0.5062747035573122,0,South,3.0,Salaried,0.0443167320173326,0.055218390688297696,0.5442857142857142,0.28571428571428575,0.6075085324232081,0.836454136051197,2018-07-11,1,2018,7,11,Wednesday,0,False,False,False,True,0.04336282660744696,1.2459941916904291,0.00836454136051197
CUST1114,0.7272727272727273,2,South,1.0,Salaried,0.03963037924372395,0.07096062921894038,0.5099999999999999,0.28571428571428575,0.477815699658703,0.21106897369044797,2019-12-31,0,2019,12,31,Tuesday,0,False,False,True,False,0.03886524540876557,1.7905614473820113,0.0021106897369044795
CUST1115,0.49999999999999994,1,East,2.0,Salaried,0.07236301539186507,0.04545041574428096,0.5085714285714285,0.14285714285714285,0.7849829351535835,0.11543019672908272,2024-03-11,0,2024,3,11,Monday,0,False,False,True,False,0.06986463908620709,0.6280890244575189,0.0011543019672908272
CUST1116,0.5227272727272727,1,South,3.0,Salaried,0.061558707558400524,0.07792111642051552,0.5999999999999999,0.14285714285714285,0.552901023890785,0.8518606304811567,2025-03-06,1,2025,3,6,Thursday,0,False,True,False,False,0.059738306857371234,1.265801695829823,0.008518606304811566
CUST1117,0.8181818181818181,1,West,3.0,Salaried,0.09385331359529873,0.02708129725899358,0.5199999999999999,0.14285714285714285,0.4402730375426621,0.15181322588291069,2020-08-14,0,2020,8,14,Friday,0,False,False,False,False,0.08970661237307065,0.28854918618824477,0.0015181322588291067
CUST1118,0.7727272727272727,1,South,2.0,Salaried,0.08188070637492069,0.0915110687999007,0.6285714285714284,0.28571428571428575,0.8361774744027304,0.9759421663901399,2019-01-16,0,2019,1,16,Wednesday,0,False,True,False,False,0.07870092145774997,1.1176145498902255,0.009759421663901398
CUST1119,0.9772727272727273,1,South,1.0,Salaried,0.07070754917911565,0.03793278851063258,0.6882857142857141,0.7142857142857143,0.5836177474402731,0.8428537568144112,2025-06-13,0,2025,6,13,Friday,0,False,False,True,False,0.0683196908522118,0.536474378634474,0.008428537568144111
CUST1120,0.8863636363636362,0,North,0.0,Salaried,0.06575301520525685,0.006670372815207257,0.7157142857142856,0.28571428571428575,0.21501706484641636,0.49857786205261917,2020-03-08,0,2020,3,8,Sunday,0,False,False,False,True,0.06368160584544076,0.10144588494359982,0.004985778620526192
CUST1121,0.47727272727272724,1,North,0.0,Salaried,0.13278977510743928,0.04400300116929268,0.6428571428571428,0.14285714285714285,0.10238907849829348,0.9826973216401993,2018-08-27,0,2018,8,27,Monday,0,False,True,False,False,0.12468341770492859,0.3313734143588251,0.009826973216401993
CUST1122,0.5909090909090908,1,South,1.0,Salaried,0.04577147503164493,0.04090660769245745,0.5728571428571427,0.14285714285714285,0.15699658703071673,0.09220194358852812,2025-07-10,1,2025,7,10,Thursday,0,False,True,False,False,0.04475486666041685,0.8937139924849687,0.0009220194358852813
CUST1123,0.7727272727272727,1,East,3.0,Self-Employed,0.08524472404480132,0.04379720580227316,0.5517142857142857,0.28571428571428575,0.4402730375426621,0.2993600379236786,2021-01-10,0,2021,1,10,Sunday,0,True,False,False,False,0.08180551367439308,0.513782011649836,0.002993600379236786
CUST1124,0.0,1,North,3.0,Salaried,0.03400104125646284,0.05929433213893951,0.5114285714285713,0.4285714285714286,0.3720136518771331,0.6369992889310263,2021-10-18,0,2021,10,18,Monday,0,False,False,True,False,0.03343578310358609,1.7438975380693373,0.006369992889310263
CUST1125,0.7727272727272727,1,East,3.0,Salaried,0.03934810596138292,0.08293886769643269,0.6099999999999999,0.14285714285714285,0.2320819112627986,0.3466461246740934,2024-12-27,0,2024,12,27,Friday,0,False,False,False,True,0.038593695427768304,2.1078236339464644,0.0034664612467409338
CUST1126,0.8181818181818181,1,South,3.0,Unemployed,0.05204994804617699,0.04773802693810157,0.6457142857142856,0.28571428571428575,0.1945392491467577,0.9292486371178005,2024-02-28,0,2024,2,28,Wednesday,0,False,True,False,False,0.050740592319766784,0.9171580132174191,0.009292486371178004
CUST1127,0.2954545454545454,1,South,1.0,Self-Employed,0.11299925003549047,0.03409192152822356,0.627142857142857,0.7142857142857143,0.3583617747440273,0.06020383977245791,2022-03-08,0,2022,3,8,Tuesday,0,False,True,False,False,0.10705839847062053,0.30170042294542726,0.0006020383977245791
CUST1128,0.045454545454545414,1,West,3.0,Unemployed,0.07579126792964976,0.02221964255147566,0.6557142857142856,0.14285714285714285,0.8703071672354948,0.5475231097416451,2022-07-26,0,2022,7,26,Tuesday,0,False,False,False,True,0.07305645400834486,0.2931688987193111,0.0054752310974164504
CUST1129,0.0,1,North,2.0,Self-Employed,0.05250958852362896,0.040191028096627085,0.5499999999999999,0.28571428571428575,0.5802047781569966,0.5892391561981513,2018-02-06,1,2018,2,6,Tuesday,0,False,False,True,False,0.051177396769128525,0.7654036001166034,0.005892391561981513
CUST1130,0.09090909090909083,0,South,3.0,Salaried,0.07880353781293066,0.0014390116382387713,0.7299999999999999,0.5714285714285714,0.5494880546075085,0.6515762028916806,2025-05-15,0,2025,5,15,Thursday,0,True,False,False,False,0.0758525916745481,0.01826074917670318,0.006515762028916806
CUST1131,0.5681818181818181,1,West,0.0,Salaried,0.06955791660984127,0.03317704629230175,0.797142857142857,0.5714285714285714,0.9726962457337883,0.25159990519080355,2023-06-20,0,2023,6,20,Tuesday,0,False,True,False,False,0.0672454010519824,0.4769700978595405,0.0025159990519080357
CUST1132,0.2954545454545454,1,North,3.0,Salaried,0.055193845399095706,0.08693000939663974,0.5277142857142856,0.4285714285714286,0.23890784982935154,0.36134155013036273,2021-11-26,0,2021,11,26,Friday,0,True,False,False,False,0.0537244897647385,1.574994617027789,0.003613415501303627
CUST1133,0.5062747035573122,1,South,1.0,Salaried,0.030541953671281423,0.03049576486680068,0.49285714285714277,0.28571428571428575,0.8668941979522183,0.8439203602749468,2025-09-13,1,2025,9,13,Saturday,0,False,False,False,False,0.030084832476272427,0.9984876931915403,0.008439203602749468
CUST1134,0.5909090909090908,0,South,0.0,Salaried,0.10780046584040498,0.07013310600606644,0.6185714285714284,0.28571428571428575,0.18430034129692835,0.19044797345342496,2025-07-16,0,2025,7,16,Wednesday,0,False,False,True,False,0.1023764871262608,0.6505825875548272,0.0019044797345342496
CUST1135,0.18181818181818182,1,North,1.0,Salaried,0.5337235062098683,0.019491705946566795,0.5885714285714284,0.14285714285714285,0.0068259385665528916,0.8269732164019912,2025-02-05,0,2025,2,5,Wednesday,0,False,False,False,False,0.4276984430289927,0.03652023139281101,0.008269732164019912
CUST1136,0.3181818181818181,0,North,1.0,Salaried,0.07070754917911565,0.10131669241883953,0.8042857142857142,0.14285714285714285,0.08532423208191126,0.5609149087461485,2022-01-30,0,2022,1,30,Sunday,0,False,False,False,False,0.0683196908522118,1.4328978107017274,0.005609149087461485
CUST1137,0.3181818181818181,0,North,0.0,Self-Employed,0.09422393148478411,0.10313224085086017,0.6357142857142856,0.14285714285714285,0.4266211604095563,0.7619104053093151,2021-05-09,1,2021,5,9,Sunday,0,False,False,False,False,0.09004537362463345,1.0945440210963244,0.007619104053093151
CUST1138,0.5062747035573122,1,South,1.0,Self-Employed,0.08362361630872188,0.06910416405051141,0.7528571428571427,0.4285714285714286,0.1774744027303754,0.7129651576202892,2025-01-31,0,2025,1,31,Friday,0,False,False,True,False,0.08031062529614805,0.8263713900555614,0.0071296515762028926
CUST1139,0.9318181818181818,0,South,1.0,Salaried,0.05674080361524664,0.10732631779559809,0.4099999999999999,0.5714285714285714,0.6723549488054608,0.203128703484238,2023-07-16,0,2023,7,16,Sunday,0,False,False,True,False,0.05518945790997687,1.8915191706371741,0.00203128703484238
CUST1140,0.2727272727272727,0,West,3.0,Self-Employed,0.038751933008344355,0.06268312233742651,0.6957142857142856,0.0,0.6382252559726962,0.5670775065181324,2024-09-07,0,2024,9,7,Saturday,0,False,False,False,True,0.03801992808431588,1.617548273628805,0.005670775065181324
CUST1141,0.7045454545454546,1,East,2.0,Salaried,0.06266695877248761,0.07394926614033923,0.5428571428571427,0.4285714285714286,0.6313993174061433,0.8682152168760371,2020-04-12,0,2020,4,12,Sunday,0,True,False,False,False,0.0607817471398283,1.1800359805046872,0.00868215216876037
CUST1142,0.8636363636363635,1,North,1.0,Self-Employed,0.03796312521167826,0.08741808035196576,0.5414285714285714,0.4285714285714286,0.6928327645051193,0.4293671486134155,2019-08-20,0,2019,8,20,Tuesday,0,True,False,False,False,0.03726025926843407,2.3027103238875104,0.004293671486134155
CUST1143,0.7045454545454546,0,South,1.0,Salaried,0.08631784560628315,0.05787680933191181,0.5899999999999999,0.28571428571428575,0.03412969283276451,0.9677648731926998,2024-09-06,0,2024,9,6,Friday,0,False,False,False,True,0.08279385420285215,0.6705080383482012,0.009677648731926997
CUST1144,0.06818181818181812,1,South,1.0,Unemployed,0.11308996975551534,0.010595730181673674,0.6599999999999999,0.4285714285714286,0.4948805460750853,0.4496326143635933,2019-12-01,0,2019,12,1,Sunday,0,False,False,False,True,0.1071399043862582,0.09369292612404227,0.004496326143635933
CUST1145,0.6590909090909091,2,North,3.0,Self-Employed,0.061490267465396396,0.07450738734910925,0.6585714285714285,0.7142857142857143,0.28668941979522183,0.13794738089594694,2022-07-05,1,2022,7,5,Tuesday,0,False,False,False,False,0.059673833457244356,1.2116939870368628,0.0013794738089594693
CUST1146,0.8181818181818181,1,East,2.0,Salaried,0.0943375455925753,0.04009066145470458,0.6328571428571428,0.4285714285714286,0.3378839590443686,0.38634747570514344,2023-07-12,1,2023,7,12,Wednesday,0,False,False,False,True,0.09014919899950478,0.4249703678729146,0.0038634747570514346
CUST1147,0.5062747035573122,0,North,0.0,Salaried,0.04981862051002296,0.04211964387356197,0.6002857142857142,0.14285714285714285,0.3515358361774744,0.9527139132495853,2019-03-17,0,2019,3,17,Sunday,0,False,True,False,False,0.04861740687634344,0.8454598590317843,0.009527139132495853
CUST1148,0.8636363636363635,1,East,3.0,Salaried,0.060357904332066385,0.06110267567067196,0.7028571428571427,0.28571428571428575,0.15358361774744028,0.31618867030101927,2023-02-04,1,2023,2,4,Saturday,0,True,False,False,False,0.05860649673081827,1.0123392511195903,0.0031618867030101926
CUST1149,1.0,0,South,3.0,Salaried,0.0463923397846297,0.06842881724875512,0.7657142857142856,0.0,0.14675767918088733,0.8685707513628824,2022-06-29,0,2022,6,29,Wednesday,0,False,False,False,True,0.04534838115179022,1.475002501844633,0.008685707513628824
CUST1150,0.3181818181818181,0,East,2.0,Salaried,0.01047218988067189,0.0570692584483992,0.5785714285714285,0.28571428571428575,0.9453924914675768,0.8818440388717705,2022-03-10,0,2022,3,10,Thursday,0,False,True,False,False,0.010417736335543274,5.449601191220729,0.008818440388717706
CUST1151,0.5062747035573122,1,West,2.0,Salaried,0.07070754917911565,0.07032455981509281,0.6614285714285713,0.4285714285714286,0.614334470989761,0.3468831476653236,2024-06-25,0,2024,6,25,Tuesday,0,False,True,False,False,0.0683196908522118,0.9945834727908238,0.003468831476653236
CUST1152,0.6363636363636364,1,South,3.0,Salaried,0.07210044933342497,0.03367592687281283,0.6442857142857141,0.5714285714285714,0.6348122866894197,0.07798056411471915,2025-02-13,0,2025,2,13,Thursday,0,False,True,False,False,0.06961976099518695,0.46706958395058223,0.0007798056411471915
CUST1153,0.7954545454545454,1,West,0.0,Self-Employed,0.09764488319371435,0.05180534252622196,0.6514285714285714,0.0,0.38566552901023887,0.7239867267124912,2020-12-30,0,2020,12,30,Wednesday,0,False,True,False,False,0.09316686927597684,0.5305484612383334,0.007239867267124912
CUST1154,0.2727272727272727,1,North,3.0,Unemployed,0.0902758540465558,0.0761485426179133,0.6528571428571427,0.14285714285714285,0.8668941979522183,0.307892865607964,2019-07-22,0,2019,7,22,Monday,0,False,False,False,False,0.08643074132937524,0.8435095233620613,0.0030789286560796397
CUST1155,0.5062747035573122,1,North,2.0,Salaried,0.09064412843319897,0.10136296847278489,0.7728571428571427,0.14285714285714285,0.0989761092150171,0.7827684285375682,2018-08-24,0,2018,8,24,Friday,0,False,True,False,False,0.08676846521938683,1.1182518959017327,0.007827684285375683
CUST1156,0.1363636363636363,0,North,0.0,Salaried,0.042057615987476676,1.0,0.5685714285714285,0.14285714285714285,0.8976109215017064,0.4400331832187723,2021-07-28,0,2021,7,28,Wednesday,0,False,False,False,False,0.041197235456545765,23.77690642992617,0.004400331832187723
CUST1157,0.47727272727272724,1,East,2.0,Salaried,0.08112145287409805,0.06479000745630596,0.4614285714285713,0.0,0.3310580204778157,0.4829343446314293,2021-03-31,0,2021,3,31,Wednesday,0,False,False,False,False,0.07799888468098617,0.7986790813135609,0.0048293434463142935
CUST1158,0.6136363636363636,0,South,0.0,Self-Employed,0.11172587343113931,0.07590080535923505,0.5442857142857142,0.14285714285714285,0.3890784982935153,0.7776724342261201,2020-10-29,0,2020,10,29,Thursday,0,False,True,False,False,0.10591364873953898,0.6793485074521745,0.007776724342261201
CUST1159,0.022727272727272707,0,North,1.0,Salaried,0.0789515469124361,0.96441263931621,0.6899999999999998,0.28571428571428575,0.9385665529010239,0.37923678596823895,2023-10-09,1,2023,10,9,Monday,0,True,False,False,False,0.07598977971853446,12.21524690815526,0.0037923678596823896
CUST1160,0.9318181818181818,0,North,2.0,Unemployed,0.11842937175114206,0.03465919482565687,0.617142857142857,0.4285714285714286,0.9556313993174061,0.4405072292012326,2023-01-15,0,2023,1,15,Sunday,0,False,True,False,False,0.11192535444793093,0.29265708593377415,0.004405072292012326
CUST1161,1.0,1,South,2.0,Self-Employed,0.12361702921273304,0.07015996628682936,0.5671428571428571,0.5714285714285714,0.9351535836177474,0.37307418819625504,2018-08-13,0,2018,8,13,Monday,0,False,True,False,False,0.11655297207181013,0.5675590712189886,0.0037307418819625504
CUST1162,0.11363636363636359,1,North,3.0,Salaried,0.8872304797331259,0.07394451190704023,0.5602857142857143,0.14285714285714285,0.887372013651877,0.36406731452950936,2023-01-17,0,2023,1,17,Tuesday,0,False,True,False,False,0.6351103997508963,0.08334306991942199,0.0036406731452950938
CUST1163,0.6136363636363636,1,West,2.0,Salaried,0.04960850422519393,0.0924933510265424,0.6357142857142856,0.5714285714285714,0.7030716723549487,0.5239393221142451,2025-07-10,0,2025,7,10,Thursday,0,True,False,False,False,0.04841724152356218,1.8644656288501675,0.005239393221142451
CUST1164,0.6136363636363636,1,South,2.0,Self-Employed,0.04785026669280345,0.02193044261572317,0.6785714285714285,0.14285714285714285,0.7167235494880546,0.8088409575728847,2019-08-05,1,2019,8,5,Monday,0,False,False,True,False,0.046740700398076956,0.4583139056782195,0.008088409575728846
CUST1165,0.9772727272727273,1,South,1.0,Self-Employed,0.027285383971713678,0.027328038175956547,0.6442857142857141,0.28571428571428575,0.7303754266211604,0.35849727423560085,2018-06-18,0,2018,6,18,Monday,0,False,False,True,False,0.026919773524454627,1.0015632620118922,0.0035849727423560083
CUST1166,0.9772727272727273,1,South,2.0,Salaried,0.05447364010563073,0.053554700202006235,0.5885714285714284,0.14285714285714285,0.13310580204778155,0.522161649680019,2022-01-05,0,2022,1,5,Wednesday,0,False,False,False,False,0.05304172309521203,0.9831305581590919,0.00522161649680019
CUST1167,0.43181818181818177,1,West,1.0,Salaried,0.1015090588701866,0.06328187366375525,0.6285714285714284,0.28571428571428575,0.08532423208191126,0.669708461720787,2018-01-14,0,2018,1,14,Sunday,0,False,False,False,False,0.09668111134826456,0.6234110961927286,0.006697084617207871
CUST1168,0.6590909090909091,1,South,1.0,Salaried,0.008540039367359739,0.0836218834480432,0.6285714285714284,0.7142857142857143,0.08873720136518776,0.26546575017776725,2024-01-21,0,2024,1,21,Sunday,0,True,False,False,False,0.008503779525229333,9.791744493315603,0.0026546575017776723
CUST1169,0.22727272727272724,0,West,1.0,Salaried,0.0403294962816131,0.0670984387040219,0.6328571428571428,0.28571428571428575,0.6450511945392491,0.27364304337520745,2021-12-14,1,2021,12,14,Tuesday,0,False,False,False,True,0.03953748632306746,1.6637559327665894,0.0027364304337520744
CUST1170,0.6136363636363636,0,South,1.0,Unemployed,0.06513579977669798,0.04883789720167163,0.4957142857142856,0.0,0.2798634812286689,0.9343446314292487,2025-09-05,0,2025,9,5,Friday,0,False,False,True,False,0.06310230255990058,0.7497857916706375,0.009343446314292488
CUST1171,0.5454545454545454,1,East,0.0,Salaried,0.2794306112134453,0.0643391908854211,0.6342857142857141,0.28571428571428575,0.5767918088737201,0.7229201232519555,2023-02-14,0,2023,2,14,Tuesday,0,False,False,False,False,0.24641514397359518,0.2302510473209218,0.007229201232519555
CUST1172,0.8636363636363635,1,North,3.0,Salaried,0.05423157588205524,0.06118865071004027,0.5699999999999998,0.28571428571428575,0.5665529010238908,0.5754918227068027,2022-03-24,0,2022,3,24,Thursday,0,False,False,True,False,0.0528121374491924,1.1282845780309891,0.005754918227068026
CUST1173,0.7272727272727273,1,East,0.0,Self-Employed,0.054639135006342945,0.10060480095550778,0.7185714285714284,0.28571428571428575,0.6382252559726962,0.6465987200758474,2022-08-17,0,2022,8,17,Wednesday,0,True,False,False,False,0.05319865628816856,1.841259034276966,0.006465987200758474
CUST1174,0.0,1,North,2.0,Salaried,0.06158215566683839,0.05749302669229178,0.6428571428571428,0.14285714285714285,0.5733788395904437,0.023583787627399877,2022-04-21,0,2022,4,21,Thursday,0,True,False,False,False,0.059760394989953454,0.9335988009794763,0.00023583787627399878
CUST1175,0.5909090909090908,1,West,0.0,Salaried,0.04872247158061354,0.04251398894856556,0.6971428571428571,0.7142857142857143,0.9829351535836177,0.6167338231808486,2020-11-17,0,2020,11,17,Tuesday,0,False,False,False,True,0.04757272966394,0.8725745548073077,0.006167338231808486
CUST1176,0.2727272727272727,0,East,0.0,Salaried,0.04649454920858929,0.06524402232959196,0.5842857142857142,0.14285714285714285,0.7781569965870306,0.5073477127281347,2022-09-28,0,2022,9,28,Wednesday,0,False,False,False,True,0.04544605429846468,1.4032617465949955,0.005073477127281348
CUST1177,0.9090909090909091,1,South,2.0,Salaried,0.8645405696748029,0.05838908972276735,0.5871428571428571,0.14285714285714285,0.32764505119453924,0.5438492533775777,2019-03-22,0,2019,3,22,Friday,0,True,False,False,False,0.6230146794103675,0.06753770935785051,0.0054384925337757776
CUST1178,0.045454545454545414,0,North,2.0,Salaried,0.0972032462680971,0.010087571642845773,0.7642857142857141,0.4285714285714286,0.05119453924914674,0.35612704432329934,2019-12-17,1,2019,12,17,Tuesday,0,False,False,False,False,0.09276443876094542,0.10377813530037008,0.0035612704432329933
CUST1179,0.8636363636363635,2,North,2.0,Salaried,0.030980283532887877,0.05254377428842632,0.6585714285714285,0.5714285714285714,0.9488054607508531,0.07620289168049305,2020-03-29,0,2020,3,29,Sunday,0,False,False,True,False,0.030510081217519497,1.6960391673835777,0.0007620289168049305
CUST1180,0.11363636363636359,1,East,0.0,Salaried,0.002099084215769334,0.05022117436392809,0.5428571428571427,0.5714285714285714,0.45733788395904434,0.188788812514814,2023-11-22,0,2023,11,22,Wednesday,0,False,True,False,False,0.002096884216614627,23.925278455548558,0.00188788812514814
CUST1181,0.15909090909090912,0,West,0.0,Self-Employed,0.09757713525154964,0.03812493991050983,0.7042857142857142,0.0,0.08532423208191126,0.9517658212846647,2025-08-21,0,2025,8,21,Thursday,0,False,False,False,True,0.09310514618681594,0.3907159173327377,0.009517658212846647
CUST1182,0.5909090909090908,0,East,2.0,Salaried,0.03511528420781669,0.0812393801839777,0.5614285714285713,0.14285714285714285,0.037542662116041015,0.4057833609860157,2019-03-02,0,2019,3,2,Saturday,0,False,True,False,False,0.034512806222440476,2.3135048460149936,0.004057833609860157
CUST1183,0.18181818181818182,1,West,3.0,Salaried,0.0743974396392148,0.03152430646586738,0.637142857142857,0.28571428571428575,0.24232081911262798,0.4642095283242475,2021-01-29,0,2021,1,29,Friday,0,False,False,False,False,0.0717599831630077,0.4237283785402066,0.004642095283242475
CUST1184,0.8181818181818181,1,West,3.0,Salaried,0.02593552524460503,0.06540806536768395,0.7985714285714285,0.14285714285714285,0.45051194539249145,0.0471675752547997,2022-04-14,0,2022,4,14,Thursday,0,False,False,False,True,0.025604903881808375,2.521948746007748,0.00047167575254799697
CUST1185,0.7272727272727273,0,North,1.0,Unemployed,0.10396400235754207,0.04893497151807831,0.4714285714285713,0.14285714285714285,0.3583617747440273,0.031879592320455064,2025-05-10,0,2025,5,10,Saturday,0,False,True,False,False,0.09890734076310072,0.47069149329001686,0.00031879592320455065
CUST1186,0.5062747035573122,0,East,2.0,Self-Employed,0.07070754917911565,0.05591078297084526,0.6505714285714285,0.14285714285714285,0.7474402730375426,0.7165205024887414,2020-04-29,0,2020,4,29,Wednesday,0,False,False,False,False,0.0683196908522118,0.7907328654428769,0.007165205024887414
CUST1187,0.9772727272727273,0,East,1.0,Salaried,0.07358163032980126,0.06421157270525844,0.6557142857142856,0.7142857142857143,0.6006825938566552,0.5361460061625979,2022-03-26,1,2022,3,26,Saturday,0,False,False,True,False,0.07100037674035084,0.8726576513384502,0.005361460061625979
CUST1188,0.5227272727272727,0,West,3.0,Salaried,0.0660358356682615,0.017278127340047654,0.6914285714285713,0.4285714285714286,0.9590443686006824,0.5065181322588291,2021-02-03,0,2021,2,3,Wednesday,0,False,False,False,False,0.06394694212820445,0.26164774270210317,0.005065181322588291
CUST1189,0.3181818181818181,0,East,1.0,Salaried,0.059821822061905804,0.05820280263554312,0.4899999999999999,0.5714285714285714,0.45051194539249145,0.2390376866556056,2022-08-30,0,2022,8,30,Tuesday,0,False,False,False,True,0.0581008016004374,0.9729359726842278,0.002390376866556056
CUST1190,0.7045454545454546,2,South,2.0,Self-Employed,0.08990419302580531,0.11545250508953944,0.45999999999999985,0.14285714285714285,0.07167235494880542,0.7442521924626689,2023-06-25,0,2023,6,25,Sunday,0,True,False,False,False,0.08608979607134497,1.284172642052423,0.007442521924626689
CUST1191,0.7045454545454546,0,South,2.0,Self-Employed,0.08406961868963354,0.010476008426642695,0.7228571428571428,0.14285714285714285,0.9146757679180887,0.16354586394880305,2025-09-17,1,2025,9,17,Wednesday,0,False,False,True,False,0.08072212483861495,0.12461110910134854,0.0016354586394880305
CUST1192,0.5227272727272727,0,East,2.0,Self-Employed,0.09594550137270408,0.05139850299247822,0.5428571428571427,0.14285714285714285,0.546075085324232,0.18535197914197682,2018-10-04,1,2018,10,4,Thursday,0,False,True,False,False,0.09161746226458872,0.5357051894785427,0.0018535197914197681
CUST1193,0.9090909090909091,0,East,0.0,Self-Employed,0.05148938979633195,0.08363213045104201,0.5385714285714285,0.14285714285714285,0.3617747440273037,0.4581654420478787,2022-12-12,0,2022,12,12,Monday,0,False,False,False,True,0.050207625568891544,1.6242594985462397,0.0045816544204787864
CUST1194,0.25,1,West,1.0,Self-Employed,0.07786835482874074,0.06120433892167602,0.7699999999999999,0.14285714285714285,0.9488054607508531,0.28241289405072295,2024-02-14,0,2024,2,14,Wednesday,0,True,False,False,False,0.07498534520465665,0.7859975860063485,0.0028241289405072294
CUST1195,0.8636363636363635,0,South,3.0,Salaried,0.053817862610303774,0.07175048555887001,0.6262857142857141,0.28571428571428575,0.7986348122866893,0.24330410049774834,2023-04-24,0,2023,4,24,Monday,0,False,False,False,False,0.0524196293139384,1.3332094973450863,0.002433041004977483
